seqid	pos	likeratio	avg_coverage	sim_state	hmm_state
chr1	71622	0.32585515	1.9	0	0
chr1	71659	0	1.56	0	0
chr1	71690	0	2.36	0	0
chr1	71708	0	2.24	0	0
chr1	71720	0	1.68	0	0
chr1	71732	0	1.82	0	0
chr1	71832	0.3290994	1.82	0	0
chr1	71930	0.02219474	1.76	0	0
chr1	71947	0	1.96	0	0
chr1	71976	5e-08	2.38	0	0
chr1	72034	0	2.02	0	0
chr1	72056	2.27497851	2.12	0	0
chr1	72057	0	1.76	0	0
chr1	72082	0.09071459	1.76	0	0
chr1	72146	0.1003902	2.14	0	0
chr1	72175	0.00772512	2.26	0	0
chr1	72299	0	1.74	0	0
chr1	72301	0	2.48	0	0
chr1	72339	1e-08	2.22	0	0
chr1	72466	0	1.84	0	0
chr1	72503	0	2.2	0	0
chr1	72506	1e-08	1.9	0	0
chr1	72543	0.00270379	2.08	0	0
chr1	72654	0.10813987	1.44	0	0
chr1	72791	0.18572881	2.02	0	0
chr1	72951	0.10174056	2.1	0	0
chr1	72988	0	2.18	0	0
chr1	72991	0	2.22	0	0
chr1	73051	0.2099917	1.86	0	0
chr1	73055	0	2.14	0	0
chr1	73067	0.80515079	1.8	0	0
chr1	73155	0.34968541	1.56	0	0
chr1	73181	0	1.38	0	0
chr1	73187	1.08960448	2.14	0	0
chr1	73339	7.505e-05	1.54	0	0
chr1	73361	0	2.12	0	0
chr1	73362	0.1529878	2.08	0	0
chr1	73383	0	1.96	0	0
chr1	73395	0	1.84	0	0
chr1	73447	0.02634864	2.1	0	0
chr1	73462	0	1.94	0	0
chr1	73492	0	2.48	0	0
chr1	73509	0.0258485	2.52	0	0
chr1	73531	0	2.08	0	0
chr1	73635	11.72737458	4.06	1	1
chr1	73687	3.53584528	3.4	1	1
chr1	73699	14.58572666	4.16	1	1
chr1	73734	1.62065084	5.58	1	1
chr1	73749	68.56796995	3.7	1	1
chr1	73870	39.30077596	3.74	1	1
chr1	73899	24.0413102	4.66	1	1
chr1	73906	40.57607812	3.8	1	1
chr1	73910	35.97369139	4.04	1	1
chr1	73930	19.85029993	4	1	1
chr1	73932	50.44270953	4.74	1	1
chr1	73936	5.12782819	3.86	1	1
chr1	73960	24.46891489	3.94	1	1
chr1	74017	9.07853412	2.94	1	1
chr1	74121	30.83080916	2.96	1	1
chr1	74158	1.00446302	1.42	0	0
chr1	74187	0.55223125	1.78	0	0
chr1	74313	6.05038684	2	0	0
chr1	74380	0.0143878	2.12	0	0
chr1	74414	0	2.46	0	0
chr1	74494	0	1.84	0	0
chr1	74529	0	1.82	0	0
chr1	74555	0	1.28	0	0
chr1	74622	1.14350649	1.88	0	0
chr1	74651	0	1.44	0	0
chr1	74664	0	2.1	0	0
chr1	74696	0	2.36	0	0
chr1	74732	0	2.14	0	0
chr1	74746	1e-08	1.78	0	0
chr1	74754	0.28696532	2.46	0	0
chr1	74868	0	1.4	0	0
chr1	74970	0.01506896	1.04	0	0
chr1	75020	0	1.6	0	0
chr1	75097	0.37424035	1.68	0	0
chr1	75185	0	1.86	0	0
chr1	75199	6.35430447	1.52	0	0
chr1	75214	3.67975418	2.14	0	0
chr1	75251	0.07179243	2.22	0	0
chr1	75261	0	1.86	0	0
chr1	75311	0	1.48	0	0
chr1	75316	1.00974867	2.56	0	0
chr1	75375	0	2.46	0	0
chr1	75390	1.38771937	1.76	0	0
chr1	75414	0.81809945	2.06	0	0
chr1	75533	0.01959314	2.16	0	0
chr1	75583	0.00726961	1.6	0	0
chr1	75621	0	1.92	0	0
chr1	75623	0	1.96	0	0
chr1	75644	0.36456297	2.42	0	0
chr1	75669	0.03497499	2.34	0	0
chr1	75697	0.61378138	1.68	0	0
chr1	75722	0	1.92	0	0
chr1	75768	0.29876965	2.04	0	0
chr1	75858	0	1.72	0	0
chr1	75868	0	1.64	0	0
chr1	75874	0.01947841	2.12	0	0
chr1	75896	0	3.06	0	0
chr1	76092	0	1.8	0	0
chr1	76100	0.30213192	2.24	0	0
chr1	76109	0.5442746	1.84	0	0
chr1	76205	0	2.06	0	0
chr1	76224	0	2.44	0	0
chr1	76249	2.12950546	2.18	0	0
chr1	76277	0	1.96	0	0
chr1	76319	1.19722525	2.26	0	0
chr1	76331	0	2.32	0	0
chr1	76685	0.14167543	1.24	0	0
chr1	76713	0	1.68	0	0
chr1	76786	0	2.06	0	0
chr1	76790	0	2.44	0	0
chr1	76810	0	2.22	0	0
chr1	76878	0	1.56	0	0
chr1	76881	0.82906019	2.1	0	0
chr1	76908	0.42168748	1.84	0	0
chr1	76939	0	1.94	0	0
chr1	76979	0	2.04	0	0
chr1	76989	0	2.26	0	0
chr1	77004	0	1.92	0	0
chr1	77023	0.54983625	2.3	0	0
chr1	77079	0.36879614	1.6	0	0
chr1	77180	0	1.58	0	0
chr1	77286	0	1.84	0	0
chr1	77294	0.09170358	1.72	0	0
chr1	77356	0	1.9	0	0
chr1	77359	4.90037024	1.98	0	0
chr1	77369	0	2.34	0	0
chr1	77407	0	2.04	0	0
chr1	77426	0	1.96	0	0
chr1	77591	0.00084621	2.52	0	0
chr1	77611	0	2.2	0	0
chr1	77614	0	1.48	0	0
chr1	77708	0	2.06	0	0
chr1	77745	0	1.5	0	0
chr1	77765	3.75974388	2	0	0
chr1	77820	0	1.6	0	0
chr1	77950	1e-08	1.94	0	0
chr1	77967	0	2.24	0	0
chr1	77990	0	1.76	0	0
chr1	78044	0.07590053	2.42	0	0
chr1	78099	0.65702457	1.68	0	0
chr1	78214	0	2.06	0	0
chr1	78231	0	2	0	0
chr1	78410	0	1.4	0	0
chr1	78416	0	2.08	0	0
chr1	78535	1.23824813	1.82	0	0
chr1	78549	0	2.38	0	0
chr1	78583	1.11181499	2.52	0	0
chr1	78596	0.12509064	2.36	0	0
chr1	78634	0	2.06	0	0
chr1	78796	0	2.1	0	0
chr1	78815	1e-08	1.5	0	0
chr1	78820	0.00267093	2.3	0	0
chr1	78848	0.99570394	2.56	0	0
chr1	78871	1.38719098	2.36	0	0
chr1	78949	0	1.22	0	0
chr1	79092	0	2.52	0	0
chr1	79118	0	2.5	0	0
chr1	79135	1.54179341	2.36	0	0
chr1	79211	0	2.18	0	0
chr1	79243	0	1.9	0	0
chr1	79259	0.09095222	2.22	0	0
chr1	79408	0	1.68	0	0
chr1	79562	0	1.44	0	0
chr1	79573	0.17248887	2.1	0	0
chr1	79723	0	1.96	0	0
chr1	79765	0	2.66	0	0
chr1	79858	1.60286738	2.04	0	0
chr1	79867	0	2.32	0	0
chr1	79954	0	1.84	0	0
chr1	79963	3.4101043	1.68	0	0
chr1	79966	0.53972999	1.78	0	0
chr1	79976	0	2.22	0	0
chr1	80001	0	2.26	0	0
chr1	80012	0	2.42	0	0
chr1	80092	0	2.38	0	0
chr1	80118	0	2.04	0	0
chr1	80150	0	2.24	0	0
chr1	80430	0	2.6	0	0
chr1	80447	0	1.56	0	0
chr1	80498	0	2.36	0	0
chr1	80522	1.0684392	1.86	0	0
chr1	80554	0	2.1	0	0
chr1	80671	0.03173991	2.36	0	0
chr1	80690	0.23322059	2.32	0	0
chr1	80704	0.32814841	1.74	0	0
chr1	80765	0.88988403	1.78	0	0
chr1	80802	1.12620882	1.72	0	0
chr1	80867	0.02432944	2.58	0	0
chr1	80889	0.36108833	2.26	0	0
chr1	80973	0.00682568	1.24	0	0
chr1	81066	0.89395363	2.04	0	0
chr1	81092	0.00953051	2.16	0	0
chr1	81151	0	2.12	0	0
chr1	81188	1.33549704	1.76	0	0
chr1	81245	1.77661463	2.06	0	0
chr1	81296	0.0519971	2.06	0	0
chr1	81320	0	1.4	0	0
chr1	81373	3.23769664	1.38	0	0
chr1	81387	0	2.28	0	0
chr1	81439	0	1.78	0	0
chr1	81504	0	1.96	0	0
chr1	81760	0	1.84	0	0
chr1	82159	0.02669563	1.8	0	0
chr1	82176	0.0801312	1.84	0	0
chr1	82226	1.24733714	2.24	0	0
chr1	82324	1e-08	2.06	0	0
chr1	82447	0	1.52	0	0
chr1	82448	0.07769832	2.34	0	0
chr1	82452	0.25199042	1.68	0	0
chr1	82503	0	2.1	0	0
chr1	82577	0	2.06	0	0
chr1	82580	0	2.02	0	0
chr1	82607	4.85004404	2.54	0	0
chr1	82608	0.017493	2.24	0	0
chr1	82629	1.0684392	1.86	0	0
chr1	82718	0.18059591	1.68	0	0
chr1	82756	0.00424096	2.72	0	0
chr1	82771	0	2.26	0	0
chr1	82965	0	2.76	0	0
chr1	82974	0.07496275	1.48	0	0
chr1	82984	4.93046376	2.84	0	0
chr1	83004	0.15888293	1.76	0	0
chr1	83035	1.70134861	1.32	0	0
chr1	83060	1.96072381	1.86	0	0
chr1	83083	1.17623385	2.12	0	0
chr1	83238	0	2.02	0	0
chr1	83309	0	1.88	0	0
chr1	83356	0	1.62	0	0
chr1	83433	0	2.42	0	0
chr1	83452	0.14932076	1.8	0	0
chr1	83499	0.05219405	2.34	0	0
chr1	83556	0	2.56	0	0
chr1	83581	0	2.2	0	0
chr1	83615	1.12593725	2.14	0	0
chr1	83623	0.18751799	1.82	0	0
chr1	83661	1e-08	2.04	0	0
chr1	83714	0	1.8	0	0
chr1	83757	1.54633822	2.76	0	0
chr1	83791	0.01825901	1.92	0	0
chr1	83792	0	2.16	0	0
chr1	83869	0	1.54	0	0
chr1	83870	0.87502436	1.54	0	0
chr1	83903	0	1.38	0	0
chr1	84141	0.17426499	2.26	0	0
chr1	84224	2.18324239	2.18	0	0
chr1	84278	0	2.1	0	0
chr1	84311	0	2.26	0	0
chr1	84355	0.46360305	1.92	0	0
chr1	84382	0	2.5	0	0
chr1	84605	0	1.98	0	0
chr1	84671	0	2.06	0	0
chr1	84763	0	1.44	0	0
chr1	84790	0	1.82	0	0
chr1	84827	0.0158597	1.8	0	0
chr1	84942	0	1.9	0	0
chr1	84969	0	1.8	0	0
chr1	84982	0	2.08	0	0
chr1	85081	0	2.02	0	0
chr1	85098	0	2.06	0	0
chr1	85111	0.60640535	1.9	0	0
chr1	85158	1.24650404	1.94	0	0
chr1	85219	0	1.84	0	0
chr1	85254	0	2.24	0	0
chr1	85339	0	1.94	0	0
chr1	85396	0.16204784	1.8	0	0
chr1	85425	0	1.78	0	0
chr1	85442	0	2.16	0	0
chr1	85527	0	1.6	0	0
chr1	85531	0.07920586	2.08	0	0
chr1	85553	0.00682715	2.14	0	0
chr1	85558	0	2.4	0	0
chr1	85562	2.0345643	1.54	0	0
chr1	85574	0	2.44	0	0
chr1	85619	0	1.18	0	0
chr1	85665	0.73552119	1.82	0	0
chr1	85685	0.35870928	2.1	0	0
chr1	85719	0	2.14	0	0
chr1	85780	0.07109105	1.54	0	0
chr1	85813	1e-08	2.36	0	0
chr1	85879	0.03140067	1.58	0	0
chr1	85970	0.28754071	1.98	0	0
chr1	86002	0.55367645	2.26	0	0
chr1	86019	0	2.72	0	0
chr1	86057	0	2	0	0
chr1	86094	0	2.04	0	0
chr1	86180	3.68767583	1.72	0	0
chr1	86313	0	2.08	0	0
chr1	86382	1e-08	2.02	0	0
chr1	86394	0	1.94	0	0
chr1	86667	0	2.56	0	0
chr1	86762	0	2.44	0	0
chr1	86866	0	2.18	0	0
chr1	86943	4.26371091	2.8	1	0
chr1	87025	19.67794759	3.06	1	1
chr1	87065	10.81657059	6.02	1	1
chr1	87110	32.71362604	5.44	1	1
chr1	87178	8.74058364	3.06	1	1
chr1	87303	30.4502069	2.54	1	1
chr1	87306	29.45577575	3.94	1	1
chr1	87344	19.4298173	3.06	1	1
chr1	87432	19.70915867	5.04	1	1
chr1	87476	25.61677461	5.7	1	1
chr1	87489	13.68788302	3.24	1	1
chr1	87495	42.06122909	5.2	1	1
chr1	87568	16.18884988	4.28	1	1
chr1	87739	0	2.14	0	0
chr1	87792	0	1.6	0	0
chr1	87800	1.55140703	1.84	0	0
chr1	87803	0	1.5	0	0
chr1	87835	0	1.6	0	0
chr1	87970	0.27189365	1.94	0	0
chr1	87991	0.09482441	1.96	0	0
chr1	88076	0	1.78	0	0
chr1	88222	1.97294055	1.36	0	0
chr1	88226	1e-08	1.7	0	0
chr1	88280	0.14511286	1.28	0	0
chr1	88315	0	2.2	0	0
chr1	88323	2.23087732	2.02	0	0
chr1	88329	0	2.1	0	0
chr1	88358	0	1.96	0	0
chr1	88360	11.09918089	2.54	0	1
chr1	88445	1.97294055	1.36	0	0
chr1	88456	0.07601332	2.08	0	0
chr1	88574	0	1.36	0	0
chr1	88600	0.86887787	1.86	0	0
chr1	88641	0	1.82	0	0
chr1	88713	0.12509064	2.36	0	0
chr1	88780	0.24734476	2.08	0	0
chr1	88823	0	1.56	0	0
chr1	88939	0	2.1	0	0
chr1	88967	0.1095031	2.1	0	0
chr1	89002	0.29591561	1.76	0	0
chr1	89190	0	2.3	0	0
chr1	89225	0.00049871	2.22	0	0
chr1	89259	0	2.08	0	0
chr1	89262	0	1.9	0	0
chr1	89263	0.20184954	2.06	0	0
chr1	89305	0	2.16	0	0
chr1	89322	0.34968541	1.56	0	0
chr1	89393	0	1.96	0	0
chr1	89496	0	1.5	0	0
chr1	89611	0	2.08	0	0
chr1	89637	0	1.98	0	0
chr1	89863	0	1.52	0	0
chr1	89968	0	1.3	0	0
chr1	89969	0.88058166	1.86	0	0
chr1	90036	1e-08	1.7	0	0
chr1	90150	1.35750819	1.96	0	0
chr1	90268	0.0015089	2.12	0	0
chr1	90310	1.38719098	2.36	0	0
chr1	90435	0	1.58	0	0
chr1	90440	0	2.66	0	0
chr1	90443	0	1.4	0	0
chr1	90468	2.5157442	2.48	0	0
chr1	90517	0.04535786	1.72	0	0
chr1	90529	0	2.64	0	0
chr1	90589	0.40841169	2.22	0	0
chr1	90681	0	1.86	0	0
chr1	90735	1.68536206	2.44	0	0
chr1	90742	0	2.14	0	0
chr1	90747	0	1.82	0	0
chr1	90769	0.01177348	1.44	0	0
chr1	90833	0.05763928	1.18	0	0
chr1	90862	0	2.54	0	0
chr1	90944	0	1.64	0	0
chr1	91121	0	2.48	0	0
chr1	91146	0	1.86	0	0
chr1	91258	0	2.3	0	0
chr1	91266	0.1016396	1.98	0	0
chr1	91369	0.11207063	2.56	0	0
chr1	91386	0	1.64	0	0
chr1	91559	1e-08	1.76	0	0
chr1	91617	0.60269726	2.54	0	0
chr1	91649	2.79641777	2.34	0	0
chr1	91719	0.45341875	1.88	0	0
chr1	91763	0	1.94	0	0
chr1	91816	0.01801577	2.14	0	0
chr1	91854	0	2.52	0	0
chr1	91864	0	2.44	0	0
chr1	91878	0.01786855	1.94	0	0
chr1	92001	0	2.4	0	0
chr1	92217	0	2.36	0	0
chr1	92229	4.61026482	1.44	0	0
chr1	92262	1.18528204	1.68	0	0
chr1	92296	5.91935199	2.12	0	0
chr1	92308	0.55934234	1.9	0	0
chr1	92310	0.53934827	2.2	0	0
chr1	92324	0	2.08	0	0
chr1	92354	0	1.88	0	0
chr1	92357	0	1.98	0	0
chr1	92372	0	1.52	0	0
chr1	92385	0.24384927	2.08	0	0
chr1	92387	0.08596597	1.58	0	0
chr1	92400	0.56956061	2.14	0	0
chr1	92471	0	2.82	0	0
chr1	92502	0.27312545	1.72	0	0
chr1	92587	0	2.1	0	0
chr1	92641	5.50402477	1.34	0	0
chr1	92664	0.02807936	1.5	0	0
chr1	92734	0.00283375	2.16	0	0
chr1	92782	1.83491724	2.08	0	0
chr1	92842	0.36209491	2.44	1	0
chr1	92912	24.3100907	3.78	1	1
chr1	92960	41.09920274	4.86	1	1
chr1	92962	49.4139278	3.86	1	1
chr1	93049	18.11697551	2.96	1	1
chr1	93079	10.19839083	4.96	1	1
chr1	93283	1e-08	2.74	0	0
chr1	93447	2.63477519	2.16	0	0
chr1	93470	0	2.14	0	0
chr1	93472	2.28801673	2.02	0	0
chr1	93550	1.1070447	1.48	0	0
chr1	93558	0.07550626	1.34	0	0
chr1	93574	0.00560153	1.46	0	0
chr1	93643	0	1.58	0	0
chr1	93694	0.03147744	1.9	0	0
chr1	93888	0	1.86	0	0
chr1	94100	0	1.82	0	0
chr1	94143	0.79506751	1.84	0	0
chr1	94193	1e-08	1.96	0	0
chr1	94200	0	2.16	0	0
chr1	94315	0	1.82	0	0
chr1	94333	0	2.18	0	0
chr1	94337	1.4821605	1.56	0	0
chr1	94357	0	1.62	0	0
chr1	94373	1.13948169	1.82	0	0
chr1	94383	0	1.96	0	0
chr1	94425	7.03962196	1.4	0	0
chr1	94550	0	2.26	0	0
chr1	94585	2.51940444	1.34	0	0
chr1	94595	0	2.54	0	0
chr1	94662	0	2.24	0	0
chr1	94663	0	2.1	0	0
chr1	94713	2.07973424	2.44	0	0
chr1	94771	0	1.78	0	0
chr1	94776	1e-08	1.88	0	0
chr1	94805	0.41329886	2.12	0	0
chr1	94828	1.05363427	2.64	0	0
chr1	94830	0.06844542	1.22	0	0
chr1	95030	0.31327755	2.22	0	0
chr1	95089	0.04876588	1.86	0	0
chr1	95183	0	2.22	0	0
chr1	95205	2.0128738	1.86	0	0
chr1	95208	0	1.8	0	0
chr1	95360	2e-08	1.76	0	0
chr1	95376	0.05969604	1.42	0	0
chr1	95406	0.16458121	2.6	0	0
chr1	95478	0	1.9	0	0
chr1	95576	0.02701352	2.38	0	0
chr1	95608	0	2.42	0	0
chr1	95812	0	1.92	0	0
chr1	95864	0.38267664	2.02	0	0
chr1	95928	0	1.58	0	0
chr1	95952	0.05221981	2.8	0	0
chr1	95966	0.00627498	1.98	0	0
chr1	96072	0.66410354	1.8	0	0
chr1	96090	2.24147493	1.78	0	0
chr1	96151	0.0047268	2.52	0	0
chr1	96208	0.25534351	2.2	0	0
chr1	96290	1.19841414	2.18	0	0
chr1	96312	1.21364038	1.4	0	0
chr1	96357	0	2.34	0	0
chr1	96359	0	1.76	0	0
chr1	96396	0	1.52	0	0
chr1	96514	0.36985889	1.6	0	0
chr1	96700	1e-08	1.78	0	0
chr1	96735	0	1.72	0	0
chr1	96744	1.57485673	2.26	0	0
chr1	96905	2.03192878	2.26	0	0
chr1	97022	0.02706691	2.4	0	0
chr1	97133	0	2.18	0	0
chr1	97258	0	2.76	0	0
chr1	97329	0.64246982	2.06	0	0
chr1	97357	0.03147744	1.9	0	0
chr1	97427	0	2.18	0	0
chr1	97507	0.07913415	2.22	0	0
chr1	97607	0	1.98	0	0
chr1	97670	0.2044773	1.72	0	0
chr1	97720	0	1.68	0	0
chr1	97722	1.55418001	1.96	0	0
chr1	97778	0.67104539	1.72	0	0
chr1	97784	0	1.18	0	0
chr1	97826	1.94106684	2.02	0	0
chr1	97837	1.63904223	1.46	0	0
chr1	97846	1.82701646	1.2	0	0
chr1	97873	1.34750589	1.64	0	0
chr1	97875	0	1.78	0	0
chr1	97973	0	1.74	0	0
chr1	97983	0	1.94	0	0
chr1	97991	0.53743829	2.44	0	0
chr1	98129	0	2.24	0	0
chr1	98219	0	2.14	0	0
chr1	98367	3.1509218	2.16	0	0
chr1	98411	0.54070643	1.78	0	0
chr1	98422	1e-08	2.18	0	0
chr1	98512	1.91552798	1.24	0	0
chr1	98738	0	1.82	0	0
chr1	98777	2e-08	1.54	0	0
chr1	98840	0.29591561	1.76	0	0
chr1	98953	0.82271293	1.92	0	0
chr1	99002	0	1.48	0	0
chr1	99063	0	2.18	0	0
chr1	99122	0	1.88	0	0
chr1	99194	2.35665084	2.36	0	0
chr1	99281	5.68565098	2.18	0	0
chr1	99301	0	2.36	0	0
chr1	99377	0.00424096	2.72	0	0
chr1	99389	0	2.56	0	0
chr1	99474	0	1.6	0	0
chr1	99531	1e-08	1.84	0	0
chr1	99535	0.00304638	2.74	0	0
chr1	99693	1e-08	1.86	0	0
chr1	99695	8.2294681	1.44	0	0
chr1	99700	0.00328433	1.38	0	0
chr1	99705	0	1.9	0	0
chr1	99778	0	2.5	0	0
chr1	99801	0.00049871	2.22	0	0
chr1	99826	2.11876908	1.98	0	0
chr1	100019	0	2.22	0	0
chr1	100076	0.00166151	2.28	0	0
chr1	100098	0	2.14	0	0
chr1	100153	1.427328	1.68	0	0
chr1	100308	0.13373045	2.12	0	0
chr1	100343	1.24207344	2.2	0	0
chr1	100354	0	2.02	0	0
chr1	100362	0.89896827	2.26	0	0
chr1	100419	0	1.9	0	0
chr1	100450	0.06717711	1.98	0	0
chr1	100452	0	1.82	0	0
chr1	100454	2e-08	1.58	0	0
chr1	100472	1.8672372	1.32	0	0
chr1	100540	0	1.96	0	0
chr1	100712	1.19841414	2.18	0	0
chr1	100731	0	2.62	0	0
chr1	100775	0	1.94	0	0
chr1	100864	1.25183083	2.16	0	0
chr1	100901	0.02679311	2.28	0	0
chr1	100926	0	2.36	0	0
chr1	100955	0.1003902	2.14	0	0
chr1	101026	4.61026482	1.44	0	0
chr1	101059	0	1.5	0	0
chr1	101131	0	2.24	0	0
chr1	101173	0	1.52	0	0
chr1	101245	0.04982387	2.04	0	0
chr1	101246	1.82345807	1.9	0	0
chr1	101312	0.10140702	2	0	0
chr1	101379	0.26896318	2.14	0	0
chr1	101569	0	2.12	0	0
chr1	101572	0.00106694	2.08	0	0
chr1	101581	0	1.84	0	0
chr1	101615	1.97294055	1.36	0	0
chr1	101619	0.01989872	1.86	0	0
chr1	101630	0	1.72	0	0
chr1	101779	0	2.46	0	0
chr1	101821	0.0025372	1.44	0	0
chr1	101872	0.69117334	2.06	0	0
chr1	101942	0	1.36	0	0
chr1	102019	0	2.04	0	0
chr1	102177	0.67766355	1.72	0	0
chr1	102186	0.83320037	1.76	0	0
chr1	102290	0	1.66	0	0
chr1	102330	0	2.56	0	0
chr1	102345	0.05581481	1.64	0	0
chr1	102365	0.09732665	1.94	0	0
chr1	102441	0.00911083	2.42	0	0
chr1	102533	1.21144859	1.92	0	0
chr1	102605	0	2.28	0	0
chr1	102608	1e-08	2.02	0	0
chr1	102699	0	1.72	0	0
chr1	102712	0	2.22	0	0
chr1	102745	0.16773054	2.18	0	0
chr1	102750	0.07711754	1.56	0	0
chr1	102756	0.00909524	1.9	0	0
chr1	102853	1e-08	2.16	0	0
chr1	102861	0	2.4	0	0
chr1	102869	0	1.98	0	0
chr1	102895	0.11118154	1.86	0	0
chr1	102923	0	1.54	0	0
chr1	102985	0	1.06	0	0
chr1	103085	0	2.28	0	0
chr1	103122	0	1.8	0	0
chr1	103167	0.01648665	1.2	0	0
chr1	103181	0	1.5	0	0
chr1	103199	0.06851015	2.22	0	0
chr1	103275	0	2.02	0	0
chr1	103309	0	2.76	0	0
chr1	103397	0.22682791	1.84	0	0
chr1	103509	0.18059591	1.68	0	0
chr1	103569	0	2.28	0	0
chr1	103633	0.41870683	2.12	0	0
chr1	103670	0.28696532	2.46	0	0
chr1	103750	0.69921148	2.46	0	0
chr1	103797	2.07615236	1.84	0	0
chr1	103829	0.07400413	1.98	0	0
chr1	103856	0.02678755	1.78	0	0
chr1	104046	0	2.46	0	0
chr1	104084	0	2.22	0	0
chr1	104125	0.30842061	2.02	0	0
chr1	104243	0	1.68	0	0
chr1	104300	0	1.5	0	0
chr1	104367	0.02670564	2.06	0	0
chr1	104443	0	2.38	0	0
chr1	104560	0	2.06	0	0
chr1	104583	0.0173632	2	0	0
chr1	104607	0.44646672	2.72	0	0
chr1	104656	0.02732099	1.5	0	0
chr1	104732	0	2.14	0	0
chr1	104831	0	1.62	0	0
chr1	104897	0	2.06	0	0
chr1	104899	0	1.58	0	0
chr1	104930	1e-08	1.98	0	0
chr1	104944	0.20201826	1.8	0	0
chr1	104963	0.14199134	1.82	0	0
chr1	104974	0.1095031	2.1	0	0
chr1	105068	0	2.32	0	0
chr1	105159	0	2.26	0	0
chr1	105195	0.05835747	1.16	0	0
chr1	105197	0.5446175	1.96	0	0
chr1	105251	0	2.02	0	0
chr1	105276	0	1.84	0	0
chr1	105351	0	1.98	0	0
chr1	105382	1.6222131	1.84	0	0
chr1	105411	0.27294113	2.24	0	0
chr1	105459	0	2.32	0	0
chr1	105509	0.67013597	2.06	0	0
chr1	105548	2.23093107	1.5	0	0
chr1	105590	0	1.78	0	0
chr1	105597	1.07501925	2.06	0	0
chr1	105676	0	2.36	0	0
chr1	105756	0	1.88	0	0
chr1	105764	0	1.5	0	0
chr1	105958	0	2.64	0	0
chr1	106012	0	2.26	0	0
chr1	106053	1.4003943	1.28	0	0
chr1	106081	0.07196039	1.7	0	0
chr1	106103	0	1.82	0	0
chr1	106108	0.0588122	2.56	0	0
chr1	106129	0.18920435	1.76	0	0
chr1	106257	0	2.18	0	0
chr1	106286	0	2.46	0	0
chr1	106347	0.41770967	1.8	0	0
chr1	106354	0.00726961	1.6	0	0
chr1	106360	0	2.36	0	0
chr1	106618	0.34922378	1.76	0	0
chr1	106632	0	1.74	0	0
chr1	106696	0	2.18	0	0
chr1	106756	2.81404737	1.82	0	0
chr1	106789	1.24021066	1.42	0	0
chr1	106857	0	1.82	0	0
chr1	106899	0	2.36	0	0
chr1	106923	0	2.34	0	0
chr1	107015	0	2.76	0	0
chr1	107063	0.11728863	1.92	0	0
chr1	107078	0	2.26	0	0
chr1	107125	1.12890637	1.82	0	0
chr1	107134	0	2.28	0	0
chr1	107285	0	2.14	0	0
chr1	107367	1e-08	1.9	0	0
chr1	107530	0	1.88	0	0
chr1	107534	1e-08	2.04	0	0
chr1	107568	0	2.12	0	0
chr1	107613	0.02381332	1.96	0	0
chr1	107667	0	2.28	0	0
chr1	107681	0.32519874	1.38	0	0
chr1	107713	0.33629985	1.36	0	0
chr1	107756	0	2.42	0	0
chr1	107786	0.52464803	1.78	0	0
chr1	107808	0.24320775	2.22	0	0
chr1	107829	0	1.68	0	0
chr1	107872	0.00240544	2	0	0
chr1	107934	0.39118219	1.48	0	0
chr1	107953	0	1.84	0	0
chr1	108051	1e-08	2.38	0	0
chr1	108080	0	1.84	0	0
chr1	108107	0	2.5	0	0
chr1	108170	0	1.72	0	0
chr1	108178	35.66193378	4.66	1	1
chr1	108185	13.54377511	3.5	1	1
chr1	108197	32.59592812	2.22	1	1
chr1	108330	19.75172568	4.18	1	1
chr1	108379	37.34259555	5.08	1	1
chr1	108506	20.89742555	4.44	1	1
chr1	108525	14.34915737	7.8	1	1
chr1	108609	58.75062909	5.3	1	1
chr1	108613	3.18804005	4.2	1	1
chr1	108636	8.92483677	4.42	1	1
chr1	108648	27.34058231	5.48	1	1
chr1	108745	21.42803104	2.72	1	1
chr1	108837	34.12913534	5.5	1	1
chr1	108876	14.8766149	3.26	1	1
chr1	108897	19.99430482	4.58	1	1
chr1	108918	21.25866576	4.9	1	1
chr1	108972	43.60740821	4.58	1	1
chr1	109014	13.11223166	5.82	1	1
chr1	109018	15.75681885	6	1	1
chr1	109045	8.62963795	4.16	1	1
chr1	109075	12.13873496	2.94	1	1
chr1	109138	36.47890325	2.16	1	1
chr1	109275	0	2.3	0	0
chr1	109292	0	1.8	0	0
chr1	109295	1.6632997	1.62	0	0
chr1	109314	0.32129211	1.64	0	0
chr1	109348	1.14300365	2.06	0	0
chr1	109379	0	2.14	0	0
chr1	109441	0	2.12	0	0
chr1	109497	0	2.44	0	0
chr1	109556	0	1.64	0	0
chr1	109764	0	1.74	0	0
chr1	109778	0.00093621	1.92	0	0
chr1	109859	0	2.12	0	0
chr1	109892	0	2.6	0	0
chr1	109935	0	1.72	0	0
chr1	109981	1.33727326	2.66	0	0
chr1	109993	1e-08	1.2	0	0
chr1	110075	0	1.92	0	0
chr1	110080	2.27497851	2.12	0	0
chr1	110160	0.18558358	1.96	0	0
chr1	110258	3.83920451	1.66	0	0
chr1	110317	0.46930787	2.5	0	0
chr1	110327	0	2.22	0	0
chr1	110358	0.77540545	2.58	0	0
chr1	110387	0	2.04	0	0
chr1	110399	10.57023007	1.96	1	0
chr1	110438	40.1612118	3.52	1	1
chr1	110445	25.80548916	4.6	1	1
chr1	110494	32.31536075	4.66	1	1
