seqid	pos	state
chr1	158348	0
chr1	158383	0
chr1	158417	0
chr1	158428	0
chr1	158472	0
chr1	158508	0
chr1	158531	0
chr1	158571	0
chr1	158577	0
chr1	158619	0
chr1	158634	0
chr1	158716	0
chr1	158728	0
chr1	158741	0
chr1	158804	0
chr1	158825	0
chr1	158830	0
chr1	158845	0
chr1	158869	0
chr1	159092	0
chr1	159154	0
chr1	159164	0
chr1	159170	0
chr1	159250	0
chr1	159353	0
chr1	159354	0
chr1	159378	0
chr1	159503	0
chr1	159701	0
chr1	159846	0
chr1	159865	0
chr1	159867	0
chr1	159876	0
chr1	159888	0
chr1	159921	0
chr1	159953	0
chr1	160058	0
chr1	160081	0
chr1	160159	0
chr1	160161	0
chr1	160191	0
chr1	160197	0
chr1	160247	0
chr1	160278	0
chr1	160341	0
chr1	160347	0
chr1	160348	0
chr1	160452	0
chr1	160463	0
chr1	160468	0
chr1	160488	0
chr1	160489	0
chr1	160523	0
chr1	160576	0
chr1	160595	0
chr1	160612	0
chr1	160683	0
chr1	160698	0
chr1	160763	0
chr1	160766	0
chr1	160801	0
chr1	160808	0
chr1	160811	0
chr1	160816	0
chr1	160885	0
chr1	160975	0
chr1	161032	0
chr1	161061	0
chr1	161095	0
chr1	161214	0
chr1	161255	0
chr1	161259	0
chr1	161317	0
chr1	161326	0
chr1	161331	0
chr1	161334	0
chr1	161428	0
chr1	161453	0
chr1	161461	0
chr1	161474	0
chr1	161496	0
chr1	161528	0
chr1	161606	0
chr1	161609	0
chr1	161612	0
chr1	161679	0
chr1	161726	0
chr1	161750	0
chr1	161801	0
chr1	161836	0
chr1	161892	0
chr1	162017	0
chr1	162199	0
chr1	162222	0
chr1	162294	0
chr1	162357	0
chr1	162374	0
chr1	162378	0
chr1	162410	0
chr1	162478	0
chr1	162513	0
chr1	162552	0
chr1	162611	0
chr1	162612	0
chr1	162668	0
chr1	162721	0
chr1	162774	0
chr1	162839	0
chr1	162880	0
chr1	162891	0
chr1	162900	0
chr1	162971	0
chr1	162977	0
chr1	162981	0
chr1	163070	0
chr1	163072	0
chr1	163136	0
chr1	163140	0
chr1	163166	0
chr1	163180	0
chr1	163196	0
chr1	163207	0
chr1	163235	0
chr1	163240	0
chr1	163308	0
chr1	163454	0
chr1	163580	0
chr1	163722	0
chr1	163724	0
chr1	163805	0
chr1	163818	0
chr1	163870	0
chr1	163871	0
chr1	163898	0
chr1	163960	0
chr1	163981	0
chr1	164094	0
chr1	164343	0
chr1	164363	0
chr1	164421	0
chr1	164479	0
chr1	164533	0
chr1	164570	0
chr1	164585	0
chr1	164683	0
chr1	164689	0
chr1	164703	0
chr1	164803	0
chr1	164820	0
chr1	164829	0
chr1	164930	0
chr1	164936	0
chr1	165043	0
chr1	165103	0
chr1	165107	0
chr1	165127	0
chr1	165130	0
chr1	165150	0
chr1	165168	0
chr1	165208	0
chr1	165340	0
chr1	165430	0
chr1	165431	0
chr1	165453	0
chr1	165461	0
chr1	165482	0
chr1	165507	0
chr1	165556	0
chr1	165573	0
chr1	165591	0
chr1	165671	0
chr1	165752	0
chr1	165899	0
chr1	166021	0
chr1	166137	0
chr1	166306	0
chr1	166347	0
chr1	166360	0
chr1	166414	0
chr1	166490	0
chr1	166545	0
chr1	166631	0
chr1	166694	0
chr1	166697	0
chr1	166967	0
chr1	167061	0
chr1	167114	0
chr1	167175	0
chr1	167179	0
chr1	167210	0
chr1	167267	0
chr1	167317	0
chr1	167353	0
chr1	167367	0
chr1	167370	0
chr1	167402	0
chr1	167482	0
chr1	167495	0
chr1	167532	0
chr1	167543	0
chr1	167764	0
chr1	167790	0
chr1	167814	0
chr1	167836	0
chr1	167843	0
chr1	167989	0
chr1	167991	0
chr1	168155	0
chr1	168306	0
chr1	168329	0
chr1	168336	0
chr1	168378	0
chr1	168471	0
chr1	168497	0
chr1	168599	0
chr1	168652	0
chr1	168829	0
chr1	168906	0
chr1	168949	0
chr1	169040	0
chr1	169148	0
chr1	169164	0
chr1	169187	0
chr1	169205	0
chr1	169243	0
chr1	169394	0
chr1	169427	0
chr1	169579	0
chr1	169604	0
chr1	169620	0
chr1	169671	0
chr1	169678	0
chr1	169712	0
chr1	169726	0
chr1	169748	0
chr1	169818	0
chr1	169893	0
chr1	169924	0
chr1	169925	0
chr1	170029	0
chr1	170042	0
chr1	170046	0
chr1	170080	0
chr1	170099	0
chr1	170152	0
chr1	170182	0
chr1	170303	0
chr1	170398	0
chr1	170434	0
chr1	170439	0
chr1	170549	0
chr1	170583	0
chr1	170657	0
chr1	170672	0
chr1	170780	0
chr1	170929	0
chr1	170996	0
chr1	171011	0
chr1	171071	0
chr1	171075	0
chr1	171116	0
chr1	171142	0
chr1	171150	0
chr1	171159	0
chr1	171294	1
chr1	171360	1
chr1	171367	1
chr1	171374	1
chr1	171384	1
chr1	171632	0
chr1	171646	0
chr1	171875	0
chr1	171879	0
chr1	171900	0
chr1	171971	0
chr1	171973	0
chr1	172100	0
chr1	172213	0
chr1	172229	0
chr1	172236	0
chr1	172307	0
chr1	172340	0
chr1	172405	0
chr1	172485	0
chr1	172545	0
chr1	172557	0
chr1	172625	0
chr1	172685	0
chr1	172717	0
chr1	172765	0
chr1	172770	0
chr1	172791	0
chr1	172904	0
chr1	172987	0
chr1	173072	0
chr1	173102	0
chr1	173103	0
chr1	173125	0
chr1	173273	0
chr1	173285	0
chr1	173428	0
chr1	173497	0
chr1	173501	0
chr1	173545	0
chr1	173562	0
chr1	173579	0
chr1	173581	0
chr1	173619	0
chr1	173673	0
chr1	173692	0
chr1	173716	0
chr1	173719	0
chr1	173721	0
chr1	173732	0
chr1	173809	0
chr1	173824	0
chr1	173840	0
chr1	173872	0
chr1	173909	0
chr1	174015	0
chr1	174053	0
chr1	174100	0
chr1	174182	1
chr1	174220	1
chr1	174268	1
chr1	174462	1
chr1	174515	0
chr1	174643	0
chr1	174734	0
chr1	174780	0
chr1	174855	0
chr1	174880	0
chr1	174925	0
chr1	174972	0
chr1	175029	0
chr1	175083	0
chr1	175091	0
chr1	175110	0
chr1	175199	0
chr1	175374	0
chr1	175420	0
chr1	175445	0
chr1	175597	0
chr1	175640	0
chr1	175671	0
chr1	175784	0
chr1	175918	0
chr1	175987	0
chr1	176013	0
chr1	176075	0
chr1	176139	0
chr1	176200	0
chr1	176208	0
chr1	176292	0
chr1	176522	0
chr1	176659	0
chr1	176668	0
chr1	176763	0
chr1	176813	0
chr1	176819	0
chr1	176857	0
chr1	176926	0
chr1	176965	0
chr1	176973	0
chr1	176990	0
chr1	177030	0
chr1	177032	0
chr1	177099	0
chr1	177149	0
chr1	177163	0
chr1	177291	0
chr1	177354	0
chr1	177382	0
chr1	177403	0
chr1	177410	0
chr1	177503	0
chr1	177548	0
chr1	177666	0
chr1	177695	0
chr1	177712	0
chr1	177736	0
chr1	177739	0
chr1	177762	0
chr1	177770	0
chr1	177807	0
chr1	177816	0
chr1	177829	0
chr1	177865	0
chr1	177893	0
chr1	177911	0
chr1	177971	0
chr1	178063	0
chr1	178066	0
chr1	178074	0
chr1	178110	0
chr1	178167	0
chr1	178208	0
chr1	178289	0
chr1	178303	0
chr1	178394	0
chr1	178424	0
chr1	178444	0
chr1	178451	0
chr1	178479	0
chr1	178516	0
chr1	178588	0
chr1	178611	0
chr1	178619	0
chr1	178625	0
chr1	178672	0
chr1	178725	0
chr1	178774	0
chr1	178927	0
chr1	178929	0
chr1	178944	0
chr1	179009	0
chr1	179058	0
chr1	179105	0
chr1	179147	0
chr1	179152	0
chr1	179245	0
chr1	179257	0
chr1	179267	0
chr1	179281	0
chr1	179314	0
chr1	179384	0
chr1	179409	0
chr1	179433	0
chr1	179446	0
chr1	179504	0
chr1	179516	0
chr1	179554	0
chr1	179612	0
chr1	179715	0
chr1	179750	0
chr1	179867	0
chr1	179893	0
chr1	179936	0
chr1	180025	0
chr1	180045	0
chr1	180055	0
chr1	180056	0
chr1	180116	0
chr1	180174	0
chr1	180211	0
chr1	180341	0
chr1	180403	1
chr1	180441	1
chr1	180501	1
chr1	180502	1
chr1	180853	0
chr1	181022	0
chr1	181033	0
chr1	181088	0
chr1	181225	0
chr1	181236	0
chr1	181288	1
chr1	181292	1
chr1	181356	1
chr1	181377	1
chr1	181378	1
chr1	181440	1
chr1	181472	1
chr1	181490	1
chr1	181499	1
chr1	181530	1
chr1	181531	1
chr1	181753	0
chr1	181785	0
chr1	181806	0
chr1	181823	0
chr1	181867	0
chr1	181868	0
chr1	181893	0
chr1	181908	0
chr1	181952	0
chr1	181992	0
chr1	182001	0
chr1	182135	0
chr1	182192	0
chr1	182278	0
chr1	182355	0
chr1	182398	0
chr1	182418	0
chr1	182441	0
chr1	182455	0
chr1	182613	0
chr1	182656	0
chr1	182693	0
chr1	182700	0
chr1	182721	0
chr1	182765	0
chr1	182782	0
chr1	182831	0
chr1	182857	0
chr1	182858	0
chr1	182871	0
chr1	182877	0
chr1	182882	0
chr1	182960	0
chr1	183069	0
chr1	183074	0
chr1	183082	0
chr1	183121	0
chr1	183140	0
chr1	183165	0
chr1	183222	0
chr1	183249	0
chr1	183526	0
chr1	183548	0
chr1	183609	0
chr1	183611	0
chr1	183628	0
chr1	183632	0
chr1	183667	0
chr1	183753	0
chr1	183778	0
chr1	183842	0
chr1	183852	0
chr1	183890	0
chr1	183981	0
chr1	184029	0
chr1	184138	0
chr1	184183	0
chr1	184314	0
chr1	184323	0
chr1	184374	0
chr1	184407	0
chr1	184512	0
chr1	184550	0
chr1	184703	0
chr1	184797	0
chr1	184886	0
chr1	184890	0
chr1	185027	0
chr1	185168	0
chr1	185187	0
chr1	185194	0
chr1	185237	0
chr1	185240	0
chr1	185349	0
chr1	185420	0
chr1	185451	0
chr1	185459	0
chr1	185470	0
chr1	185482	0
chr1	185570	0
chr1	185600	0
chr1	185611	0
chr1	185682	0
chr1	185728	0
chr1	185838	0
chr1	185850	0
chr1	185887	0
chr1	185897	0
chr1	185908	0
chr1	185912	0
chr1	185960	0
chr1	186056	0
chr1	186060	0
chr1	186065	0
chr1	186076	0
chr1	186093	0
chr1	186186	0
chr1	186205	0
chr1	186243	0
chr1	186287	0
chr1	186316	0
chr1	186369	0
chr1	186370	0
chr1	186446	0
chr1	186455	0
chr1	186590	0
chr1	186597	0
chr1	186623	0
chr1	186768	0
chr1	186769	0
chr1	186787	0
chr1	186867	0
chr1	186891	0
chr1	186911	0
chr1	186932	0
chr1	187008	0
chr1	187025	0
chr1	187065	0
chr1	187080	0
chr1	187145	1
chr1	187303	1
chr1	187306	1
chr1	187330	1
chr1	187332	1
chr1	187383	1
chr1	187385	1
chr1	187435	1
chr1	187444	1
chr1	187451	1
chr1	187496	1
chr1	187592	1
chr1	187623	1
chr1	187640	1
chr1	187644	1
chr1	187693	1
chr1	187753	1
chr1	187859	1
chr1	187860	1
chr1	188000	1
chr1	188013	1
chr1	188072	1
chr1	188191	1
chr1	188273	1
chr1	188382	0
chr1	188404	0
chr1	188454	0
chr1	188616	0
chr1	188675	0
chr1	188692	0
chr1	188711	0
chr1	188712	0
chr1	188746	0
chr1	188756	0
chr1	188790	0
chr1	188798	0
chr1	188833	0
chr1	188870	0
chr1	188986	0
chr1	189018	0
chr1	189031	0
chr1	189044	0
chr1	189127	0
chr1	189132	0
chr1	189236	0
chr1	189303	0
chr1	189442	0
chr1	189443	0
chr1	189524	0
chr1	189618	0
chr1	189636	0
chr1	189667	0
chr1	189775	0
chr1	189817	0
chr1	189854	0
chr1	189889	0
chr1	189946	0
chr1	189951	0
chr1	189964	0
chr1	190028	0
chr1	190036	0
chr1	190064	0
chr1	190126	0
chr1	190236	0
chr1	190280	0
chr1	190295	0
chr1	190313	0
chr1	190476	0
chr1	190492	0
chr1	190508	0
chr1	190609	0
chr1	190639	0
chr1	190665	0
chr1	190674	0
chr1	190834	0
chr1	190901	0
chr1	190952	0
chr1	190964	0
chr1	190999	0
chr1	191035	0
chr1	191066	0
chr1	191164	0
chr1	191236	0
chr1	191269	0
chr1	191332	0
chr1	191394	0
chr1	191402	0
chr1	191429	0
chr1	191460	0
chr1	191516	0
chr1	191606	0
chr1	191619	0
chr1	191637	0
chr1	191695	0
chr1	191712	0
chr1	191822	0
chr1	191827	0
chr1	191860	0
chr1	191880	0
chr1	192051	0
chr1	192152	0
chr1	192210	0
chr1	192217	0
chr1	192243	0
chr1	192248	0
chr1	192269	0
chr1	192361	0
chr1	192431	0
chr1	192480	0
chr1	192495	0
chr1	192659	0
chr1	192676	0
chr1	192742	0
chr1	192811	0
chr1	192870	0
chr1	192872	0
chr1	192910	0
chr1	192936	0
chr1	192953	0
chr1	192958	0
chr1	192973	0
chr1	193035	0
chr1	193073	0
chr1	193135	0
chr1	193149	0
chr1	193183	0
chr1	193235	0
chr1	193284	0
chr1	193294	0
chr1	193330	0
chr1	193422	0
chr1	193464	0
chr1	193480	0
chr1	193516	0
chr1	193559	0
chr1	193606	0
chr1	193607	0
chr1	193619	0
chr1	193641	0
chr1	193670	0
chr1	193700	0
chr1	193763	0
chr1	193774	0
chr1	193864	0
chr1	193910	0
chr1	193950	0
chr1	193962	0
chr1	194005	0
chr1	194095	0
chr1	194129	0
chr1	194222	0
chr1	194252	0
chr1	194274	0
chr1	194296	0
chr1	194347	0
chr1	194373	0
chr1	194414	0
chr1	194470	0
chr1	194500	0
chr1	194546	0
chr1	194628	0
chr1	194692	0
chr1	194712	0
chr1	194726	0
chr1	194730	0
chr1	194753	0
chr1	194767	0
chr1	194831	0
chr1	194864	0
chr1	194924	0
chr1	194959	0
chr1	194973	0
chr1	195014	0
chr1	195062	0
chr1	195068	0
chr1	195079	0
chr1	195080	0
chr1	195082	0
chr1	195087	0
chr1	195164	0
chr1	195182	0
chr1	195206	0
chr1	195267	0
chr1	195318	0
chr1	195321	0
chr1	195416	0
chr1	195458	0
chr1	195475	0
chr1	195546	0
chr1	195713	0
chr1	195719	0
chr1	195796	0
chr1	195843	0
chr1	195879	0
chr1	195894	0
chr1	195920	0
chr1	195926	0
chr1	196058	0
chr1	196069	0
chr1	196109	1
chr1	196155	1
chr1	196173	1
chr1	196197	1
chr1	196202	1
chr1	196296	1
chr1	196311	1
chr1	196341	1
chr1	196359	1
chr1	196369	1
chr1	196459	1
chr1	196503	1
chr1	196552	1
chr1	196568	1
chr1	196814	1
chr1	196828	1
chr1	196858	1
chr1	197015	1
chr1	197056	1
chr1	197112	1
chr1	197217	1
chr1	197266	1
chr1	197315	1
chr1	197420	1
chr1	197451	1
chr1	197479	1
chr1	197552	1
chr1	197554	1
chr1	197570	1
chr1	197635	1
chr1	197642	1
chr1	197670	1
chr1	197678	1
chr1	197738	1
chr1	197828	1
chr1	197872	1
chr1	197885	1
chr1	197923	1
chr1	197931	1
chr1	197961	1
chr1	198029	1
chr1	198094	1
chr1	198133	1
chr1	198232	1
chr1	198285	1
chr1	198306	1
chr1	198374	1
chr1	198461	1
chr1	198464	1
chr1	198500	1
chr1	198517	1
chr1	198520	1
chr1	198561	1
chr1	198569	1
chr1	198574	1
chr1	198591	1
chr1	198748	1
chr1	198782	1
chr1	198813	1
chr1	198822	1
chr1	198905	1
chr1	198913	1
chr1	198964	1
chr1	198975	1
chr1	199004	1
chr1	199044	0
chr1	199049	0
chr1	199061	0
chr1	199093	0
chr1	199288	0
chr1	199304	0
chr1	199387	0
chr1	199430	0
chr1	199536	0
chr1	199543	0
chr1	199576	0
chr1	199591	0
chr1	199596	0
chr1	199662	0
chr1	199683	0
chr1	199777	0
chr1	199789	0
chr1	199879	0
chr1	199897	0
chr1	199989	0
chr1	200021	0
chr1	200072	0
chr1	200133	0
chr1	200258	0
chr1	200262	0
chr1	200273	0
chr1	200297	0
chr1	200300	0
chr1	200312	0
chr1	200315	0
chr1	200360	0
chr1	200362	0
chr1	200514	0
chr1	200539	0
chr1	200582	0
chr1	200657	0
chr1	200732	0
chr1	200740	0
chr1	200823	0
chr1	200837	0
chr1	200941	0
chr1	200964	0
chr1	200980	0
chr1	201042	0
chr1	201089	0
chr1	201209	0
chr1	201244	0
chr1	201266	0
chr1	201281	0
chr1	201467	0
chr1	201503	0
chr1	201570	0
chr1	201622	0
chr1	201625	0
chr1	201707	0
chr1	201717	0
chr1	201727	0
chr1	201787	0
chr1	201832	0
chr1	201873	0
chr1	201955	0
chr1	202061	0
chr1	202073	0
chr1	202103	0
chr1	202107	0
chr1	202219	0
chr1	202251	0
chr1	202367	0
chr1	202375	0
chr1	202401	0
chr1	202410	0
chr1	202421	0
chr1	202486	0
chr1	202503	0
chr1	202516	0
chr1	202545	0
chr1	202595	0
chr1	202629	0
chr1	202641	0
chr1	202652	0
chr1	202663	0
chr1	202742	0
chr1	202747	0
chr1	202757	0
chr1	202822	0
chr1	202926	0
chr1	203021	0
chr1	203084	0
chr1	203104	0
chr1	203252	0
chr1	203304	0
chr1	203325	0
chr1	203339	0
chr1	203370	0
chr1	203383	0
chr1	203398	0
chr1	203450	0
chr1	203484	0
chr1	203562	0
chr1	203618	0
chr1	203719	0
chr1	203764	0
chr1	203776	0
chr1	203950	0
chr1	203965	0
chr1	204255	0
chr1	204356	0
chr1	204387	0
chr1	204475	0
chr1	204538	0
chr1	204780	0
chr1	204817	0
chr1	205036	0
chr1	205040	0
chr1	205065	0
chr1	205124	0
chr1	205136	0
chr1	205159	0
chr1	205189	0
chr1	205245	0
chr1	205266	0
chr1	205274	0
chr1	205308	0
chr1	205329	0
chr1	205365	0
chr1	205454	0
chr1	205484	0
chr1	205540	0
chr1	205578	0
chr1	205580	0
chr1	205592	0
chr1	205779	0
chr1	205859	0
chr1	205878	0
chr1	205901	0
chr1	205944	0
chr1	205958	0
chr1	206244	0
chr1	206327	0
chr1	206346	0
chr1	206399	0
chr1	206689	0
chr1	206690	0
chr1	206692	0
chr1	206697	0
chr1	206757	0
chr1	206761	0
chr1	206814	0
chr1	206862	0
chr1	206975	0
chr1	206994	0
chr1	207004	0
chr1	207230	0
chr1	207233	0
chr1	207251	0
chr1	207266	0
chr1	207352	0
chr1	207353	0
chr1	207357	0
chr1	207360	0
chr1	207411	0
chr1	207423	0
chr1	207482	0
chr1	207507	0
chr1	207528	0
chr1	207544	0
chr1	207572	0
chr1	207594	0
chr1	207741	0
chr1	207756	0
chr1	207831	0
chr1	207909	0
chr1	207998	0
chr1	208019	0
chr1	208035	0
chr1	208065	0
chr1	208085	0
chr1	208087	0
chr1	208252	0
chr1	208268	0
chr1	208540	0
chr1	208627	0
chr1	208681	0
chr1	208864	0
chr1	208899	0
chr1	208907	0
chr1	209003	0
chr1	209024	0
chr1	209105	0
chr1	209134	0
chr1	209160	0
chr1	209260	0
chr1	209359	0
chr1	209366	0
chr1	209368	0
chr1	209444	0
chr1	209502	0
chr1	209575	0
chr1	209673	0
chr1	209797	0
chr1	209817	0
chr1	209883	0
chr1	210053	0
chr1	210174	0
chr1	210240	0
chr1	210294	0
chr1	210392	0
chr1	210416	0
chr1	210428	0
chr1	210521	0
chr1	210610	0
chr1	210630	0
chr1	210673	0
chr1	210738	0
chr1	210808	0
chr1	210845	0
chr1	210869	0
chr1	210969	0
chr1	210980	0
chr1	211047	0
chr1	211079	0
chr1	211132	0
chr1	211210	0
chr1	211318	0
chr1	211360	0
chr1	211447	0
chr1	211484	0
chr1	211598	0
chr1	211646	0
chr1	211683	0
chr1	211695	0
chr1	211756	0
chr1	211820	0
chr1	211826	0
chr1	211829	0
chr1	211890	0
chr1	211920	0
chr1	212004	0
chr1	212017	0
chr1	212109	0
chr1	212174	0
chr1	212467	0
chr1	212587	0
chr1	212628	0
chr1	212630	0
chr1	212639	0
chr1	212644	0
chr1	212699	0
chr1	212734	0
chr1	212770	0
chr1	212807	0
chr1	212994	0
chr1	213039	0
chr1	213068	0
chr1	213070	0
chr1	213107	0
chr1	213127	0
chr1	213157	0
chr1	213206	0
chr1	213225	0
chr1	213261	0
chr1	213287	0
chr1	213338	0
chr1	213360	0
chr1	213442	0
chr1	213507	0
chr1	213660	0
chr1	213675	0
chr1	213816	0
chr1	213831	0
chr1	213897	0
chr1	213907	0
chr1	213964	0
chr1	214009	0
chr1	214033	0
chr1	214103	0
chr1	214113	0
chr1	214146	0
chr1	214268	0
chr1	214272	0
chr1	214282	0
chr1	214317	0
chr1	214322	0
chr1	214483	0
chr1	214498	0
chr1	214514	0
chr1	214521	0
chr1	214631	0
chr1	214672	0
chr1	214694	0
chr1	214824	0
chr1	214853	0
chr1	214878	0
chr1	214890	0
chr1	214892	0
chr1	214963	0
chr1	215027	0
chr1	215036	0
chr1	215116	0
chr1	215127	0
chr1	215212	0
chr1	215244	0
chr1	215414	0
chr1	215480	0
chr1	215555	0
chr1	215588	0
chr1	215688	0
chr1	215728	0
chr1	215774	0
chr1	215788	0
chr1	215810	0
chr1	215829	0
chr1	215937	0
chr1	215940	0
chr1	215979	0
chr1	216013	0
chr1	216113	0
chr1	216123	0
chr1	216291	0
chr1	216305	0
chr1	216368	0
chr1	216388	0
chr1	216495	0
chr1	216570	0
chr1	216597	0
chr1	216624	0
chr1	216707	0
chr1	216714	0
chr1	216726	0
chr1	216822	0
chr1	216843	0
chr1	216934	0
chr1	216935	0
chr1	216975	0
chr1	217194	0
chr1	217267	0
chr1	217362	0
chr1	217387	0
chr1	217508	0
chr1	217534	0
chr1	217548	0
chr1	217555	0
chr1	217642	0
chr1	217677	0
chr1	217731	0
chr1	217773	0
chr1	217848	0
chr1	217878	0
chr1	217894	0
chr1	217897	0
chr1	217919	0
chr1	218108	0
chr1	218115	0
chr1	218134	0
chr1	218192	0
chr1	218253	0
chr1	218413	0
chr1	218477	0
chr1	218483	0
chr1	218530	0
chr1	218565	0
chr1	218582	0
chr1	218641	0
chr1	218680	0
chr1	218738	1
chr1	218820	1
chr1	218824	1
chr1	218833	1
chr1	218865	1
chr1	218967	1
chr1	218991	1
chr1	219041	1
chr1	219058	1
chr1	219106	1
chr1	219169	1
chr1	219243	1
chr1	219259	1
chr1	219362	1
chr1	219506	1
chr1	219507	1
chr1	219510	1
chr1	219528	1
chr1	219529	1
chr1	219602	1
chr1	219740	0
chr1	219741	0
chr1	219791	0
chr1	219885	0
chr1	219997	0
chr1	220002	0
chr1	220091	0
chr1	220116	0
chr1	220125	0
chr1	220147	0
chr1	220171	0
chr1	220186	0
chr1	220207	0
chr1	220327	0
chr1	220354	0
chr1	220400	0
chr1	220438	0
chr1	220467	0
chr1	220660	0
chr1	220683	0
chr1	220713	0
chr1	220729	0
chr1	220824	0
chr1	220977	0
chr1	220983	0
chr1	220997	0
chr1	221039	0
chr1	221143	0
chr1	221155	0
chr1	221284	0
chr1	221310	0
chr1	221311	0
chr1	221318	0
chr1	221358	0
chr1	221411	0
chr1	221441	0
chr1	221589	0
chr1	221607	0
chr1	221662	0
chr1	221728	0
chr1	221730	0
chr1	221747	0
chr1	221757	0
chr1	221782	0
chr1	221871	0
chr1	221872	0
chr1	221873	0
chr1	221887	0
chr1	221992	0
chr1	222009	0
chr1	222038	0
chr1	222128	0
chr1	222141	0
chr1	222147	0
chr1	222165	0
chr1	222236	0
chr1	222325	0
chr1	222355	0
chr1	222399	0
chr1	222465	0
chr1	222478	0
chr1	222626	0
chr1	222634	0
chr1	222674	0
chr1	222733	0
chr1	222805	0
chr1	222858	0
chr1	222863	0
chr1	222913	0
chr1	222914	0
chr1	223010	0
chr1	223020	0
chr1	223084	0
chr1	223107	0
chr1	223158	0
chr1	223234	0
chr1	223257	0
chr1	223324	0
chr1	223374	0
chr1	223409	0
chr1	223441	0
chr1	223470	0
chr1	223492	0
chr1	223509	0
chr1	223534	0
chr1	223633	0
chr1	223658	0
chr1	223703	0
chr1	223704	0
chr1	223753	0
chr1	223798	0
chr1	223879	0
chr1	223929	0
chr1	223969	0
chr1	223990	0
chr1	224152	0
chr1	224205	0
chr1	224209	0
chr1	224243	0
chr1	224283	0
chr1	224289	0
chr1	224558	0
chr1	224613	0
chr1	224640	0
chr1	224648	0
chr1	224652	0
chr1	224814	0
chr1	224844	0
chr1	224889	0
chr1	224946	0
chr1	224995	0
chr1	225063	0
chr1	225130	0
chr1	225172	0
chr1	225271	0
chr1	225300	0
chr1	225306	0
chr1	225373	0
chr1	225411	0
chr1	225432	0
chr1	225597	0
chr1	225628	0
chr1	225639	0
chr1	225644	0
chr1	225798	0
chr1	225923	0
chr1	225952	0
chr1	225981	0
chr1	226089	0
chr1	226146	0
chr1	226275	0
chr1	226296	0
chr1	226302	0
chr1	226329	0
chr1	226366	0
chr1	226372	0
chr1	226413	0
chr1	226465	0
chr1	226505	0
chr1	226514	0
chr1	226542	0
chr1	226726	0
chr1	226750	0
chr1	226793	0
chr1	226869	0
chr1	226985	0
chr1	227092	0
chr1	227136	0
chr1	227168	0
chr1	227194	0
chr1	227245	0
chr1	227271	0
chr1	227296	0
chr1	227320	0
chr1	227342	0
chr1	227356	0
chr1	227393	0
chr1	227467	0
chr1	227527	0
chr1	227549	0
chr1	227602	0
chr1	227615	0
chr1	227628	0
chr1	227665	0
chr1	227854	0
chr1	227878	0
chr1	227905	0
chr1	227909	0
chr1	228068	0
chr1	228100	0
chr1	228120	0
chr1	228140	0
chr1	228154	0
chr1	228166	0
chr1	228171	0
chr1	228180	0
chr1	228264	0
chr1	228269	0
chr1	228328	0
chr1	228386	0
chr1	228418	0
chr1	228429	0
chr1	228639	0
chr1	228645	0
chr1	228664	0
chr1	228666	0
chr1	228686	0
chr1	228740	0
chr1	228751	0
chr1	228854	0
chr1	229067	0
chr1	229099	0
chr1	229175	0
chr1	229399	0
chr1	229437	0
chr1	229442	0
chr1	229548	0
chr1	229583	0
chr1	229644	0
chr1	229669	0
chr1	229707	0
chr1	229731	0
chr1	229778	0
chr1	229795	0
chr1	229810	0
chr1	229986	0
chr1	229991	0
chr1	230020	0
chr1	230037	0
chr1	230113	0
chr1	230143	0
chr1	230221	0
chr1	230244	0
chr1	230273	0
chr1	230302	0
chr1	230322	0
chr1	230328	0
chr1	230380	0
chr1	230447	1
chr1	230507	1
chr1	230525	1
chr1	230578	1
chr1	230671	1
chr1	230748	1
chr1	230749	1
chr1	230758	1
chr1	230823	1
chr1	230827	1
chr1	230933	1
chr1	230941	1
chr1	230951	1
chr1	230970	0
chr1	230992	0
chr1	231118	0
chr1	231197	0
chr1	231332	0
chr1	231340	0
chr1	231360	0
chr1	231402	0
chr1	231508	0
chr1	231567	0
chr1	231613	0
chr1	231625	0
chr1	231686	0
chr1	231711	0
chr1	231716	0
chr1	231799	0
chr1	231808	0
chr1	231990	0
chr1	232026	0
chr1	232101	0
chr1	232104	0
chr1	232156	0
chr1	232370	0
chr1	232409	0
chr1	232510	0
chr1	232539	0
chr1	232550	0
chr1	232624	0
chr1	232644	0
chr1	232659	0
chr1	232684	0
chr1	232729	0
chr1	232733	0
chr1	232752	0
chr1	232869	0
chr1	232879	0
chr1	232923	0
chr1	232924	0
chr1	232986	0
chr1	233025	0
chr1	233104	0
chr1	233115	0
chr1	233122	0
chr1	233127	0
chr1	233277	0
chr1	233303	0
chr1	233305	0
chr1	233344	0
chr1	233417	0
chr1	233521	0
chr1	233547	0
chr1	233561	0
chr1	233594	0
chr1	233640	0
chr1	233806	0
chr1	233867	0
chr1	233874	0
chr1	233914	0
chr1	234046	0
chr1	234126	0
chr1	234213	0
chr1	234224	0
chr1	234271	0
chr1	234388	0
chr1	234414	0
chr1	234446	0
chr1	234481	0
chr1	234504	0
chr1	234538	0
chr1	234572	0
chr1	234606	0
chr1	234723	0
chr1	234747	0
chr1	234768	0
chr1	234835	0
chr1	234837	0
chr1	234851	0
chr1	234896	0
chr1	234955	0
chr1	234958	0
chr1	234965	0
chr1	234977	0
chr1	234997	0
chr1	235005	0
chr1	235041	0
chr1	235045	0
chr1	235273	0
chr1	235411	0
chr1	235420	0
